bot0_x,bot0_y,bot1_x,bot1_y,bot2_x,bot2_y,bot3_x,bot3_y,bot4_x,bot4_y,bot5_x,bot5_y,bot6_x,bot6_y,bot7_x,bot7_y,bot8_x,bot8_y,bot9_x,bot9_y,bot10_x,bot10_y,bot11_x,bot11_y,bot12_x,bot12_y,bot13_x,bot13_y,bot14_x,bot14_y
-0.8265093069878987,-0.26082795787028906,-0.057441214546169926,0.4115692628236105,-0.91504409094728,0.07493564026547277,0.0192071491548005,-0.1281163070978792,-0.6514690660604938,0.1395383350180906,-0.6099014993481245,0.4771210265186332,0.0424538426177897,-0.0325768250005417,-0.1248602580644728,-0.3320996805723553,-0.7345502408061293,-0.4685390270751668,-0.7611707583907174,0.19871372889489236,-0.9290766855335023,-0.1970285512039498,-0.6025338592339248,-0.10944151037674431,-0.7673111635745206,0.07980590150499742,-0.26821889263881177,-0.088334357300832,-0.5226559286748453,-0.5239885072030092
-0.8230633437160015,-0.26202197597471977,-0.06271443514301075,0.411118883189719,-0.9228436442011021,0.0777156910938418,0.019099931529024727,-0.13138126067525274,-0.6591025607726538,0.1397026520691191,-0.6096513264236716,0.47711791450477037,0.045239221227161744,-0.0368636851569258,-0.1173205348682131,-0.3296347060258995,-0.7418228318492766,-0.465969891691202,-0.7563678400145354,0.19487264098336998,-0.9286987339115211,-0.1990286537890743,-0.6109327002040243,-0.10863402844809275,-0.7684552180577375,0.08635517020590724,-0.269158389803589,-0.08661217864337938,-0.5154186504628445,-0.5176364810790964
-0.8203471046400017,-0.2636875783059562,-0.06755754944368944,0.4090151093935439,-0.9357425215812878,0.08132532128965612,0.02059047735057655,-0.13349792449904935,-0.6721288522485278,0.1419034044666162,-0.6100723812091239,0.4772002358673843,0.0522679990216296,-0.041390493863838,-0.1154793990899634,-0.3285842870609485,-0.7459415766315942,-0.4623090456134378,-0.7493785355371585,0.1914875999868429,-0.9281249816370631,-0.2007807198492875,-0.6184695427984337,-0.10775547924733475,-0.7673005444962263,0.09087169991140953,-0.273280880713218,-0.07966167621211268,-0.5082084118669923,-0.5106616377143959
-0.8175274868088034,-0.26770867702745116,-0.06664065522750465,0.40918216407789265,-0.9463245226534203,0.08484176197131224,0.0221589857045217,-0.13531455937340395,-0.6812425066115009,0.14348062598523134,-0.6101451679341539,0.477374110403635,0.05865896490095865,-0.04262157147712595,-0.1023371601659164,-0.3240748639618687,-0.7431675669758988,-0.4625418877385527,-0.7452059738192655,0.19023960648039803,-0.9289063216735544,-0.2038923615647515,-0.6315430533416737,-0.1070246480187041,-0.7654318640790725,0.09340746650145375,-0.2771861220408402,-0.0763885107879157,-0.5007805552462112,-0.5017335886864128
-0.8157554740589714,-0.27063091860243593,-0.06710504812188617,0.4120349228414851,-0.9561946824425318,0.08838053823721155,0.0238761677743275,-0.1344625488061558,-0.6831072678244547,0.14249378451980074,-0.6117804889617398,0.47671410312815077,0.06302553082778645,-0.0427211835866317,-0.0941938694259079,-0.3202511519630207,-0.7428351675262093,-0.4578737083174928,-0.7442818613946274,0.19091869550769186,-0.9283960631561621,-0.2051382948211559,-0.6405888688265859,-0.10703836410941815,-0.7658160716050478,0.0920078710101833,-0.2802604521663758,-0.0751202013260731,-0.4887037088428769,-0.4928436886657437
-0.8153232614438065,-0.27441550209657756,-0.07034946293964177,0.4164538479478435,-0.9660968070975038,0.09114105531245535,0.0254769180196722,-0.1349406427974893,-0.683524737394016,0.1401287782858944,-0.6182531869404695,0.4754219513248189,0.0666309811913134,-0.04134454792761915,-0.08400065268998325,-0.31809307441367085,-0.7422536015819787,-0.4604076512687243,-0.7424157824157791,0.19078330108467842,-0.930808439096219,-0.20629265929024326,-0.647980666344578,-0.1086219335105338,-0.767634389050354,0.08998526241207411,-0.28679222641244306,-0.0727271399565021,-0.4861047503388004,-0.48784016837331373
-0.8153642113010923,-0.278551987077876,-0.0682451841801459,0.41546544048667144,-0.9759235259985686,0.0934045892935768,0.0284686651778732,-0.1333319171996124,-0.6841582255375556,0.13883919717900073,-0.6268808680996176,0.4733535313989877,0.07072691489532947,-0.0393011956540688,-0.0774324174759488,-0.3154480116830984,-0.7414481224332121,-0.462406766564527,-0.7411921339748029,0.1911002689092171,-0.9321390723207633,-0.20556065726522477,-0.6570791147592479,-0.10834917675806495,-0.7682496304323232,0.09018317358191161,-0.29798956329400605,-0.07016978671845335,-0.47987979017733845,-0.4799565817468521
-0.8163270595100839,-0.2839445892405123,-0.0667760898891174,0.4168305990297085,-0.9846693882446603,0.09550235778942576,0.029388960743774298,-0.13227130302177614,-0.6899403132229054,0.1335598268524336,-0.6355453248085488,0.4709152655485537,0.07429033999808254,-0.035465278380552995,-0.06957011326767497,-0.3139961664897229,-0.7391005320132535,-0.4599177950349258,-0.7412492346011277,0.191767414041351,-0.9342687847930513,-0.20605010434198312,-0.6620330755216101,-0.10926694474906702,-0.7667501439075486,0.08834719625215957,-0.3067612456127712,-0.06713031620201165,-0.4730275740954812,-0.4752210271481819
-0.8178272238149308,-0.28842892066147796,-0.0663284263527608,0.4178488010443137,-0.9944609395084443,0.0983674937063524,0.030244767934613875,-0.13006421419603995,-0.6912109863916778,0.13416250940930274,-0.639264915139255,0.47035690383451995,0.07644096759931147,-0.0310300290947545,-0.053226964877840434,-0.30979668810123634,-0.7395132752408244,-0.4616300698780833,-0.7418279542847039,0.19186763734502127,-0.9333209744088795,-0.2058821543133916,-0.672087710700211,-0.1115609364930062,-0.7669583055065237,0.08806763305172705,-0.3149019139613468,-0.06585187235001552,-0.47631974764619284,-0.47525364076672977
-0.8225854863339919,-0.2948411757124631,-0.06448399548398234,0.41785440303233623,-1.0018254888822418,0.10046514695435253,0.03245205704092985,-0.12731241362148965,-0.6896899524957631,0.13421854979535286,-0.6386294719397873,0.47015509320127163,0.0768662719091882,-0.0250436552797872,-0.04452685258339585,-0.30809471704288804,-0.7377793648302031,-0.4628647220197308,-0.7423131831078238,0.19119650121357978,-0.9294831339784629,-0.20535832216219096,-0.6878167221033061,-0.11510567370510877,-0.772755137909932,0.08848557543813577,-0.32588807710211143,-0.0626136218171677,-0.4791134728813833,-0.4772559397741656
-0.8278606927779038,-0.2983974815251713,-0.0632362932705444,0.4176460357627536,-1.0125394489443238,0.10403372557874403,0.0331037163148854,-0.12433892920597166,-0.6904014712403431,0.13268840538019763,-0.6386256234654774,0.47015510411477823,0.07726974378473844,-0.0230033484205701,-0.0406906008615519,-0.3069879722850294,-0.7370821223194071,-0.4606701026914379,-0.7424685493644801,0.18941320607627463,-0.9299612533432199,-0.20462540277830377,-0.6994922644992649,-0.11617280754634116,-0.7804714419311545,0.0887301696124605,-0.335277870290116,-0.06170672228072783,-0.4706964581033014,-0.4763083254801884
-0.8333540437579359,-0.3048508488027437,-0.06144170585971275,0.4171139674377494,-1.0287919350558319,0.106563560722003,0.0337449683764063,-0.1204709865503149,-0.691796116792554,0.12958257219815936,-0.6386271652468365,0.4701550265958858,0.0762529035372656,-0.0187844967155266,-0.029829663263191072,-0.30480686652563077,-0.736903967535909,-0.4648218459906275,-0.7433836339199945,0.18595895990295971,-0.9385146424655542,-0.20911768275911286,-0.7012889178226333,-0.1174500904679535,-0.7902832979066394,0.08625943967574896,-0.3500266969526118,-0.06011699607623055,-0.45946853069733035,-0.47552214863469044
-0.8364472627836221,-0.3063847719022305,-0.0586622572629361,0.4154469390865192,-1.0414581064072652,0.11008270286625266,0.0338051529970917,-0.1182880104720279,-0.6988256119794771,0.11575983495649705,-0.6386269658381479,0.4701550366150638,0.07508146218731551,-0.0157648551611499,-0.01582945664275615,-0.30254025757298214,-0.7374361286165367,-0.4655896982440026,-0.7467418394539617,0.17656489487788185,-0.9414810757860398,-0.2100395818857979,-0.6983955177751495,-0.11402108790471441,-0.8072652565021116,0.082691932622114,-0.35789760165702295,-0.0589965060062043,-0.44254412166381163,-0.4755589254221153
-0.8327214943201398,-0.304351699856852,-0.05764623942720973,0.41266595516392285,-1.0479755594337483,0.1118812405245936,0.033008964203375346,-0.1179902678244964,-0.701515612410258,0.10695196472960203,-0.6385672016106669,0.4704566818401892,0.0736978092275332,-0.014693982476389767,-0.00589349438157845,-0.29941912458590475,-0.7381801440787967,-0.4679098432807222,-0.753872146940647,0.16637967283278118,-0.9407649750158579,-0.21048309070083057,-0.7006423514257376,-0.11325010450126655,-0.8180375139513563,0.0797578156733687,-0.3675247159223771,-0.0590464535071914,-0.43477271679200047,-0.47414131176655294
-0.8324240303700208,-0.30503015458361915,-0.0587274897914085,0.4116848646190192,-1.0558765530518193,0.1145500160462876,0.032577966423588935,-0.11974608659946485,-0.701595937751832,0.10105838735465911,-0.6390498897092067,0.4709541173224495,0.06680048100348936,-0.0056195030977505,0.0023865775079563003,-0.29672445811497283,-0.740776053047739,-0.4688712093993672,-0.7579200229887773,0.1617379703699004,-0.9407236194654667,-0.21181466554939918,-0.6996973178028599,-0.11338599623548264,-0.8254264673282805,0.0787783394709227,-0.3800481000198488,-0.0603700667688826,-0.43060618283169116,-0.47371505077696324
-0.831839751204825,-0.3038449093892268,-0.054686924834138,0.4105551797407815,-1.0676713472037584,0.11768575580778101,0.0297063435405965,-0.11926677673677716,-0.701949201898437,0.0947408692164734,-0.6394588566642672,0.4707268612007138,0.0596123058755999,0.00388632276533915,0.012073614311117165,-0.2934914880750749,-0.7443636293501186,-0.4724779299795045,-0.7651717653789382,0.15710616999602675,-0.9400695497749015,-0.21175552002132011,-0.6984098208144228,-0.1128362904145254,-0.8403958976245208,0.0760219816416917,-0.3831204169712127,-0.05804687836225215,-0.4172310974763535,-0.4705310901816575
-0.8328041883978585,-0.3036818972705077,-0.047430658251345556,0.4034579723481777,-1.0781001139542565,0.12047414894851477,0.0286204664397976,-0.1218012640057153,-0.7023055216400446,0.0852568397825964,-0.6400869680966229,0.4708497118912647,0.05766835802882044,0.007195331158372967,0.02681664511940023,-0.2909792199925026,-0.7463473126845201,-0.4736766061269009,-0.7713051674802498,0.1528835862588803,-0.9395038603891352,-0.21127364513148678,-0.6988807163900018,-0.11264954819580406,-0.848031689759396,0.07424826448279981,-0.3949710231499569,-0.0573523285031837,-0.4033855899587575,-0.4669703758578622
-0.8312438019856927,-0.3028394295306498,-0.0330098983936295,0.3989943652977672,-1.094084649674187,0.1245565990034265,0.02545987642369005,-0.11928670372013275,-0.700518137818177,0.07933667686725364,-0.6438634873680729,0.4717793879874171,0.055464427690935236,0.012682726176474333,0.039407549597105664,-0.2882066158978736,-0.7516275309390039,-0.4741209652966063,-0.7744165514611959,0.15222255105010157,-0.939128216203001,-0.21094328047012376,-0.6965474464887136,-0.11186409955891345,-0.8593406699241575,0.07154730259533704,-0.39665728481833024,-0.057432637243243136,-0.39947697641524277,-0.4672192413710678
-0.8325167921757384,-0.3024675234755705,-0.0274744436572204,0.39752993616328863,-1.0931165988226232,0.12412211508415236,0.02138338547828525,-0.1163057461358471,-0.6987434783516937,0.06914238909737326,-0.6470928261574765,0.47353435934148413,0.054357981517176225,0.01963875380323943,0.049298748457150154,-0.28597165467460944,-0.7547348356893053,-0.4720760975633311,-0.7879902882695212,0.1468509955997995,-0.9401736096684671,-0.21071294777031316,-0.6960666544438784,-0.11293420972718517,-0.8694004848267771,0.06964410444986895,-0.4090846838899089,-0.0596289251805385,-0.385364474293965,-0.4630396889479016
-0.832454381750722,-0.3021929722835921,-0.02000617879084475,0.3957479331387826,-1.092817994998768,0.1228236754104727,0.018622398334464104,-0.11300589078871244,-0.6965869072978673,0.06177399987536333,-0.6460088088216978,0.47349186449772773,0.053071097917039706,0.0254603457939848,0.0601027855623351,-0.2839820425044006,-0.7513873573952878,-0.4731557591421733,-0.7965556959755083,0.1448614848523153,-0.9414810766760748,-0.21084763203629014,-0.6976638822784902,-0.1143653366418825,-0.8773007940144506,0.06830363321378323,-0.41221657046420834,-0.05983546403607585,-0.3774911659127689,-0.46113527296706347
-0.834454839983664,-0.3013891971913836,-0.01273217445155565,0.39573272066994636,-1.0935177316295461,0.12290619021845886,0.018996939288911233,-0.11189365236070907,-0.6931235521185024,0.05234746576090085,-0.6456859621860563,0.4742974034264245,0.0531914049564356,0.0321133270027883,0.0688252537555635,-0.28153788326492246,-0.780980460182036,-0.4704381380415725,-0.8063528357686449,0.1410040389564169,-0.9421578968298967,-0.2111890221170547,-0.6983751957940892,-0.11252642826837043,-0.8875539146713438,0.06639670922930169,-0.41147391511055686,-0.06054428117949885,-0.37150717456335414,-0.45958013322452296
-0.8341457873102627,-0.3006779580009606,-0.00787483599450285,0.3966688508600609,-1.0943314529994566,0.1240529802288134,0.020506042589877434,-0.11150907086638773,-0.6904280788929696,0.04600172391716235,-0.6450925844223319,0.47498313609328324,0.05385334004005275,0.04585962633933007,0.07953072623064941,-0.2792659193119049,-0.7913628715177765,-0.4693664275509945,-0.8107263333188799,0.1407798927699369,-0.9416091414167198,-0.21004403938117622,-0.6987272343765444,-0.11249227141072345,-0.8941757621418364,0.06617513181528388,-0.41138956766548684,-0.06104605006140681,-0.35864269865065806,-0.4555361181023974
-0.8361820316786179,-0.3010097588739882,0.000302054617750925,0.396647153660164,-1.0945084455335017,0.1245173004774195,0.021318351135200753,-0.11142058137407895,-0.6845746474574383,0.03702912891484615,-0.6458521835172908,0.4742186941605798,0.0568723837076649,0.0596739436932211,0.08754170575443125,-0.2770443687393692,-0.796273543699499,-0.46963492267695983,-0.8254729451454886,0.137400731783474,-0.9413624769397978,-0.20937721930983239,-0.6996205039056878,-0.11230104862710105,-0.9026712654094192,0.06530965334651857,-0.41194590129827646,-0.06158113264908747,-0.34835584945288656,-0.4526038346297262
-0.8323908513884817,-0.2998862990916677,0.00615175091180655,0.39904712742062587,-1.0947926571971038,0.1240040658576617,0.0229747360771194,-0.1103364553260233,-0.6810232519638145,0.03024591549721095,-0.6475756425470178,0.47548179381022265,0.05900274826599497,0.06547570427672977,0.0966196228981259,-0.27568433643578644,-0.807463289849693,-0.4689452194834302,-0.8369230990391122,0.13520584924847115,-0.9413255196166261,-0.20907341528808465,-0.701806024378242,-0.11301651410136962,-0.9143226763810596,0.06431917532309095,-0.4113829641603335,-0.0625198607874132,-0.3410723815650343,-0.4513069754588204
-0.8320281226369843,-0.3003874312325933,0.0150012309022936,0.4040784873345191,-1.0958440456015524,0.1224716608107883,0.0267987171491176,-0.10946017341279066,-0.6823387320404756,0.0328721966313943,-0.6488595305331997,0.4758050566850496,0.06145700710843685,0.07124156542139,0.1081849433116288,-0.2727926356271514,-0.8083554563563666,-0.4687877664000552,-0.8469254739552451,0.13238163899936464,-0.9413843195270843,-0.2070043544857017,-0.7039593541175653,-0.11391866525275515,-0.9290673148807325,0.063491799541772,-0.40871272908078793,-0.06243293715640367,-0.3264949901073514,-0.44587796736274177
-0.8330245896650013,-0.3005202484400797,0.0236901937767602,0.4093476677991203,-1.0965555236872773,0.12311867602853274,0.030409313294483098,-0.10797397892216931,-0.6829018687112542,0.0301383764329385,-0.6490428678696049,0.4760497729015459,0.0657876713972217,0.0784849290596887,0.11783978122541304,-0.2703663988261649,-0.8271072053466924,-0.46415053210876067,-0.8552973990420322,0.1312950586986764,-0.9426881903738532,-0.2043302502446151,-0.7048744696024327,-0.11439214413091114,-0.9392486721984885,0.06337659224437514,-0.4084892578337381,-0.0616215427324696,-0.32073593516196475,-0.4442591136376825
-0.8188784520967702,-0.2962574477161575,0.0274190897258354,0.4127349982620476,-1.096175903116091,0.1248607121096938,0.0405563444831307,-0.10400230719581023,-0.6835820197830511,0.0213707364662738,-0.6489671136430858,0.47630444730892196,0.0724802109186258,0.0848917396062284,0.12368875839880844,-0.2688026796105463,-0.8343682230515697,-0.4617277784072939,-0.8647892410431037,0.1280055422239481,-0.9449241200174254,-0.20264792247229352,-0.70534931027976,-0.11454685473219245,-0.9458136530152532,0.06364901220180492,-0.4084885374304416,-0.061622092281311,-0.3093018984643228,-0.4407067145424637
-0.8126215902156586,-0.29608338654602007,0.032081732496856,0.4168989244012632,-1.0968852791343238,0.12314282919386516,0.0575687519233821,-0.0966460559710853,-0.684895454040537,0.014750984993560801,-0.6489631420883328,0.4763028884435278,0.0771603888820146,0.0892030558001644,0.13781609028591002,-0.2662929808724457,-0.8410877116912161,-0.4601690429153677,-0.8774678293383174,0.12589102527694618,-0.9474002387750078,-0.2011893470721875,-0.704894114149309,-0.11520046661195338,-0.9538335561404006,0.0626309854874547,-0.40072813085530046,-0.06250621376084775,-0.3016420853599207,-0.4381877398350338
-0.8016500843126364,-0.29547415299100194,0.039419151203150364,0.4238332467540893,-1.0965577036051597,0.12268139458020895,0.06342653140357385,-0.0942852473481624,-0.6877764772596411,0.010406630470796534,-0.6489658819587686,0.4763040350988468,0.08334697443713025,0.09370561171213175,0.15129892444490994,-0.26301460531440046,-0.8557822449838568,-0.4578742090607193,-0.8886237379971128,0.12268496350341455,-0.9513820221074067,-0.20094181383058776,-0.7056404565839753,-0.11715875815294509,-0.964619844265997,0.0623078399836251,-0.3883476104424888,-0.0643978840735347,-0.2883115320367616,-0.4334833778101035
-0.7881256916152779,-0.298135730508875,0.0433253669890688,0.42831577562118883,-1.0980803255654967,0.12300206460934696,0.06691634436139446,-0.09211967293125264,-0.6897305465790687,0.00881826734761265,-0.6489639109391897,0.47641897862971705,0.0917821250647932,0.0973017867784467,0.1596668799145346,-0.2614323759742907,-0.8716620251834684,-0.452639665296374,-0.896079878150625,0.12176141910389379,-0.953684792450137,-0.20188159809074996,-0.7070748269822257,-0.12069042770718563,-0.9732868112303981,0.062398023198791244,-0.3792048643267638,-0.06601902863099327,-0.2772663918779415,-0.43104561550082154
-0.7830827418110857,-0.2983615451794321,0.048162299493904756,0.4372246009541574,-1.098502499981681,0.1235311696851923,0.06873026536192924,-0.08839740390312739,-0.6963274633488448,0.0035230647746542,-0.6491670544573035,0.4760591402890788,0.09830559716906435,0.0995735273145325,0.17365591746928444,-0.25850984266331545,-0.8743262114476238,-0.4529555910521594,-0.9080555282758114,0.1187555193394334,-0.9562044710511893,-0.20308506416205355,-0.7077653793769778,-0.1232448322605258,-0.9909326003245267,0.0621051256206792,-0.3699559661808493,-0.0676630025764734,-0.27160440895200844,-0.42887792000670427
-0.7732871556327154,-0.30154796867736877,0.0501537072544216,0.4412930996796127,-1.0991015485706157,0.124993272807842,0.0700971189586814,-0.08370389739481415,-0.7062272336404769,-0.004162236305758999,-0.6543822172452244,0.4793808521681347,0.10360639673095426,0.10046076269516391,0.1804766328934374,-0.25740459277979033,-0.8883921104952606,-0.4481350410715095,-0.91909714934413,0.11579276213036495,-0.9597251064858914,-0.20460097635492308,-0.7077092610431754,-0.1264813929794825,-1.0005937539653018,0.06352665235149853,-0.36028819633402454,-0.07060456572863777,-0.2563294935623072,-0.4241857620946076
-0.7617830661838525,-0.3064794554247783,0.05423256543165733,0.4518809947894247,-1.0970760398653092,0.12483166084571601,0.0707253883925217,-0.0818076016832126,-0.7130577654727837,-0.00835047109620615,-0.6572763672144415,0.4803226956471539,0.113180384068021,0.1015265555045472,0.1897489900419723,-0.2556280245073646,-0.8995213256857824,-0.4482899327540508,-0.9253003907488536,0.11538514600223479,-0.962588880641718,-0.2064150921472486,-0.7116420900753602,-0.1408950162272391,-1.012521854429001,0.0643643728375613,-0.35288280616802503,-0.0730384316770098,-0.25287859906611015,-0.42197495102923627
-0.7570263726083795,-0.3081652570599544,0.056202786842478,0.4630317255260378,-1.095619393401774,0.12469226740714105,0.0708058801863478,-0.07578747992180271,-0.7196221873022348,-0.011936044118057876,-0.6593337723697152,0.4805775512651301,0.1310798212643072,0.10655548037339965,0.2038022197397076,-0.2534964076039124,-0.9082002674513204,-0.4444339087440312,-0.9387392811726444,0.11132787176320312,-0.9685299932601458,-0.20978908724237816,-0.7123842520624609,-0.1399950015710714,-1.0214432769695627,0.0648975529377,-0.34180160384250924,-0.07832970360700539,-0.2445622949154335,-0.41970613675467816
-0.7460361376506626,-0.31318674841259053,0.05578303513661325,0.46874178897042484,-1.095461738625622,0.12286771193553463,0.07111479442768555,-0.0702342268648247,-0.7301279161311107,-0.017076755061859253,-0.6588412159130301,0.4804527088645262,0.1380745150889373,0.10828967646340071,0.2107530741554916,-0.2520646805372097,-0.9203405597800156,-0.4397615010475419,-0.9503518929374817,0.1077294877294264,-0.9777137452177004,-0.2130069926518879,-0.7104248794000672,-0.1381938058200857,-1.0350812889456675,0.06593854969987523,-0.3360419065525998,-0.08120613034413345,-0.2355120037591997,-0.4168080642688077
-0.7326572186102567,-0.318813275111097,0.0549119828958737,0.4703501924323063,-1.0956842261341753,0.1224207285240689,0.06947041876968661,-0.06380821398156003,-0.7421701428569861,-0.02375281351785047,-0.6592074382484239,0.4799691251274837,0.1475933182250597,0.1099990425686933,0.22130962973197044,-0.250211857332829,-0.928664319912059,-0.43910841347315,-0.957651417617123,0.10596017904201098,-0.9862759580410168,-0.21254037604300258,-0.7092730463517679,-0.1375337843286954,-1.0436106950429616,0.0660405500175639,-0.3324546958886345,-0.08491227946020484,-0.2214738178043068,-0.4118872424433673
-0.7329442131631367,-0.3201929218957957,0.05402900168096165,0.48061990705706303,-1.095998445156552,0.12386977153025626,0.06761008330629495,-0.06420736116722345,-0.7474835220490919,-0.02713126733629225,-0.6589131907516768,0.4799564168001632,0.1571282258278532,0.1129548095280491,0.2287709976286103,-0.24924140111178575,-0.9333564291737276,-0.4381486296497314,-0.9699647040971999,0.10347803192265095,-0.9902606912389958,-0.21218061909878927,-0.7076625792308695,-0.13730967820606887,-1.045178692016297,0.065260823846025,-0.3300162137389327,-0.08816743511365445,-0.20722914060102027,-0.40875347992516825
