%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1656060247938101640,603,1656060247937300205,odom,base_link_33,-0.7443636293501186,-0.47247792997950455,9.767143691052915e-15,-5.233435271468095e-16,2.575522153313707e-15,-0.9381266032946034,0.3462924720390697,0.0033431884180136627,-5.985277015580554e-12,-2.0987725314223008e-20,-7.703710561160153e-24,9.863264980014333e-25,2.4094900403479083e-09,-5.985277016004071e-12,0.003343188427446756,3.3501434184115077e-20,1.2273570501324176e-25,7.651135097372443e-25,-4.966402082868684e-09,-2.098773823892008e-20,3.3501434184115077e-20,0.004002447805234208,-1.4276223018252294e-09,-5.422229519343038e-09,-7.024648588812066e-25,-7.613237681469573e-24,1.74434493105213e-25,-1.4276223018252294e-09,0.0020022922250865723,-5.697873413295235e-18,1.0071532446038146e-20,9.86326497613238e-25,7.134147214526801e-25,-5.422229519343038e-09,-5.697873413295235e-18,0.0020022922250865706,2.9632148983536297e-20,2.4094900403479083e-09,-4.966402082868684e-09,-7.020483403232499e-25,1.007153284993647e-20,2.9632155445890995e-20,0.00400836704613434,0.037737001142886584,-0.017736551347411478,2.14064876935538e-15,1.1128691451092237e-15,-1.4407424772831348e-15,-2.705513261636952,0.003405497983341292,2.4281954571671913e-16,1.9248206087392688e-27,2.307275419085752e-28,-1.9082447253896901e-28,4.013847308431625e-21,2.428195457102568e-16,0.003405497983352845,-4.594325912007173e-27,-2.694751359289655e-28,-1.848528916210776e-28,-1.8558661586847644e-23,1.9721522630525295e-27,-4.7016109951172304e-27,0.0026689675160978168,-9.543949720840343e-19,-1.613378377006103e-18,4.8871510800252123e-26,2.307213789327532e-28,-3.704493317979897e-28,-9.543949720840314e-19,0.0006687354568717039,-2.676268621521433e-21,-4.683985835071857e-26,-1.9082447253896901e-28,-1.8486521757125231e-28,-1.613378377006109e-18,-2.6762686215198923e-21,0.000668735456871704,4.115586015527465e-26,4.013873157822686e-21,-1.8558661580684668e-23,4.927540758372528e-26,-4.683985835071857e-26,4.115586015508657e-26,0.0026670205881409456
1656060248005260622,604,1656060248003974199,odom,base_link_33,-0.7463473126845201,-0.4736766061269009,3.0398860512148573e-15,-4.0040706320255955e-15,1.3320013819749828e-15,-0.9858403517699327,0.16768661491644304,0.0033431895640442175,-5.526694255013854e-12,-6.043590693066903e-20,2.097654359629642e-24,7.921931393482237e-24,1.8735741963906957e-09,-5.526694254798787e-12,0.003343189579684729,7.630394708335656e-21,-2.312955290613274e-24,-4.230698323726817e-24,-5.897276520034013e-09,-6.043590693066903e-20,7.630394708335656e-21,0.004002447809258844,-2.5196892207809706e-10,-6.474178569455907e-09,-5.4919865132762665e-25,2.084729662946696e-24,-2.406659344762728e-24,-2.5196892207809665e-10,0.002002421462191268,-9.303843260402548e-18,-3.4464833960129915e-20,8.12872654671679e-24,-4.182230709517445e-24,-6.474178569455907e-09,-9.303790320843344e-18,0.00200242146219126,3.371078265474593e-20,1.8735741963906957e-09,-5.897276520034013e-09,-5.62931141965714e-25,-3.446482749778754e-20,3.371078265474593e-20,0.004008367964453373,0.04406167732213362,-0.015731522097439665,-1.2333883914195098e-15,3.959306579945018e-16,1.4365521375935045e-15,-4.6761789009324275,0.003405755493670244,2.4972743599718244e-16,-2.8272774843121063e-27,-2.50145066249574e-27,3.549741400642861e-27,-1.289622955365753e-21,2.4972743601010714e-16,0.0034057554936808053,-8.64591552122229e-28,5.634645906888804e-28,3.104994700649551e-27,-1.6351380406656368e-17,-2.8272774843121063e-27,-8.64591552122229e-28,0.002668967516272531,-8.597446138166175e-19,-3.2653818042170858e-18,4.079357513078896e-26,-2.0975538790167045e-27,5.634645906888804e-28,-8.597446138166175e-19,0.0006687354575586383,-4.880363799362996e-21,3.632929104149628e-27,3.1458322912180587e-27,3.1049823746993763e-27,-3.265381804217083e-18,-4.8803637993645364e-21,0.000668735457558638,-3.396396739830261e-26,-1.289622955365753e-21,-1.635138040665637e-17,4.079357513078896e-26,4.017548363643637e-28,-3.7195092362281297e-26,0.002667227136373688
1656060248071430967,605,1656060248070621490,odom,base_link_33,-0.749447765534569,-0.47359164812041854,-9.652651941638446e-16,-2.2117452309696305e-16,-1.4815147598317139e-15,-0.9919394795089608,0.12671254472818355,0.0033418483477341975,5.543892732537367e-13,1.3823932869865696e-22,1.6165037695005668e-24,-9.819416649618927e-26,-1.8185926625910394e-10,5.543892730452872e-13,0.0033418483663072525,-2.2308467404905225e-20,2.5225094408145852e-25,-2.6511701034660006e-25,-6.0966640437780256e-09,1.382522533957281e-22,-2.2308467417527e-20,0.004000845628732477,-1.75309958208385e-09,-5.956198003384698e-09,6.136706753895295e-26,1.7974495284980462e-24,2.45788595545888e-25,-1.75309958208385e-09,0.0020015000318667417,-5.507752826578821e-18,-7.525082805506754e-21,-9.819416647211515e-26,-2.7804170741775287e-25,-5.956198003384697e-09,-5.507699887019617e-18,0.002001500031866738,-1.597392119503962e-20,-1.8185926625910394e-10,-6.0966640437780256e-09,4.8442370467811893e-26,-7.525095730203825e-21,-1.597392119503962e-20,0.0040067610365387375,0.04092278717735098,-0.02129019822518785,1.007874339542525e-15,-1.6108815871883163e-15,-1.0652838611806052e-15,-2.885871944046812,0.003405028810649543,2.1242021088870251e-16,1.4893693890572703e-27,2.1093781465519507e-27,2.2790125785379947e-28,-1.2274928369663534e-20,2.1242021088708693e-16,0.003405028810659281,9.844984097158227e-28,7.174693893247611e-28,1.788305537311161e-28,-1.6352956777833014e-17,1.4893693890572703e-27,9.813429660949387e-28,0.0026678993939286836,-1.4675074990554164e-19,-3.770665557377033e-18,-1.2197682860889373e-25,2.1093781465519507e-27,7.174817152756705e-28,-1.4675074990554164e-19,0.0006684684287503408,-9.65564592392476e-22,-2.0882444972661772e-25,2.2790125785379947e-28,1.788305537311161e-28,-3.770665557377033e-18,-9.65564592392476e-22,0.000668468428750341,-3.984313420682788e-26,-1.2274514779357257e-20,-1.6352956777833014e-17,-1.2197682860889373e-25,-1.8297500628052903e-25,-2.6918434054198914e-26,0.002666691540949783
1656060248138403359,606,1656060248137299776,odom,base_link_33,-0.7516275309390039,-0.4741209652966063,5.7673592464280166e-15,9.762038445982429e-16,2.7377758591086783e-15,-0.9994674051022532,0.03263289962857262,0.003343402147120092,-2.19680612299302e-12,1.3203483392810745e-20,-3.1523285690305426e-24,1.0356474605766213e-24,9.78230716608114e-10,-2.1968061231005534e-12,0.0033434021567232816,3.9520941249095105e-20,-3.75401613483578e-24,1.5801889398982938e-24,-4.489407005249759e-09,1.3203483190862354e-20,3.952096704800215e-20,0.0040027052935804365,6.849684493539158e-10,-4.623416473135058e-09,-9.585227978287053e-25,-2.9455334160818694e-24,-3.754016135220966e-24,6.849684493539156e-10,0.002002426925725687,-6.011251934553935e-18,1.7965455137319392e-20,8.223899589012892e-25,1.5801889398979177e-24,-4.623416473135058e-09,-6.011278404333537e-18,0.0020024269257256835,2.765354074590606e-20,9.78230716608114e-10,-4.48940700524976e-09,-9.464058943245105e-25,1.7965451098351548e-20,2.765356578750663e-20,0.004008623846047993,0.03454635374782811,-0.0012449460217922592,-4.397524011601206e-15,-1.271135047694538e-15,-1.24130300408981e-15,-2.826470655912999,0.0034052058412882263,2.0585431589386834e-16,-4.215672677501087e-27,2.518845777104706e-27,-7.030476866524178e-28,4.395735396574785e-20,2.0585431589386834e-16,0.0034052058412971367,-9.466330862652142e-28,-7.234716811525934e-28,-3.6096906524839034e-28,-1.6350493183106632e-17,-4.013724285764508e-27,-9.466330862652142e-28,0.0026691391783371615,-1.0532910309185041e-18,-3.578585923718276e-18,-8.627235294986656e-25,2.5188457771105836e-27,-7.234716811522261e-28,-1.0532910309185072e-18,0.0006687783711132725,-6.554316694621305e-21,1.216516688288029e-24,-7.030476866524178e-28,-3.4834729076485415e-28,-3.578585923718273e-18,-6.554316694621305e-21,0.0006687783711132725,-5.160250945681171e-26,4.395859473666668e-20,-1.6350491528745407e-17,-8.627235294986656e-25,1.1648179000034647e-24,-5.160250945681171e-26,0.0026667791239640658
1656060248204901260,607,1656060248203966141,odom,base_link_33,-0.7547348356893053,-0.47207609756333113,1.0746557723567696e-14,7.544925602730685e-16,3.7176108802515945e-15,0.9972508343961375,0.07409975233567008,0.00334280683175514,5.834378845466253e-12,-1.5032621459390398e-20,-1.8764011741452097e-23,4.277431891706867e-24,-2.0296983872950625e-09,5.834378845492516e-12,0.003342806846212392,-5.2877421197869364e-20,8.1728625422774e-24,-2.0098021543854667e-24,-5.746593984207956e-09,-1.503241466423726e-20,-5.287747279568345e-20,0.004001990043024949,-1.1905782304069017e-09,-6.081980432758352e-09,1.4716989047803196e-26,-1.8531367193978965e-23,8.12439492826062e-24,-1.1905782304069017e-09,0.0020020679240386682,-5.0274873531818224e-18,-1.347543013355273e-20,4.264507194635726e-24,-2.0582697684022457e-24,-6.081980432758352e-09,-5.0274873531818224e-18,0.0020020679240386643,-4.1377177430462864e-20,-2.0296983872950625e-09,-5.746593984207956e-09,1.5120885831276354e-26,-1.347542205561706e-20,-4.137716450576579e-20,0.004007909219120083,0.04276531764344327,-0.017080683449194112,-4.544975507059235e-16,2.174144967668779e-15,-1.2578425273932323e-15,-2.799535125523107,0.003405653886276978,2.0040156944975648e-16,1.337908095254836e-27,3.430918917145224e-28,-5.471445357474491e-28,-1.946444697369302e-20,2.0040156943763957e-16,0.0034056538862851206,-1.0980943800676484e-27,5.1009802196899945e-27,-3.1501548588677123e-27,-1.6372939273118758e-17,1.135959703518257e-27,-1.0980943800676484e-27,0.0026686623385328333,4.1185787256751413e-19,-2.7799752807306628e-18,1.3732490638087374e-25,1.4114349997794338e-28,5.100955567789645e-27,4.1185787256751413e-19,0.0006686591639008229,1.9907149303728457e-21,-3.763778891691e-25,-5.471568616990932e-28,-3.1501425329160682e-27,-2.779975280730666e-18,1.9907149303728457e-21,0.0006686591639008232,3.8357189646455522e-25,-1.946361979312977e-20,-1.637293906632363e-17,1.6317430052315585e-25,-4.0222718470376897e-25,3.8357189646455522e-25,0.0026671589528906837
1656060248271536559,608,1656060248270640612,odom,base_link_33,-0.7513873573952878,-0.47315575914217334,-8.311764904816998e-15,-1.959838162844387e-15,-7.308612894386916e-16,0.996569029935234,0.08276574517242385,0.0033432126594257127,6.127021923325735e-14,2.963410370115916e-20,-1.185824047313063e-24,2.3178487705426966e-24,1.289256477348355e-10,6.127021923325735e-14,0.003343212659863961,8.036507245897121e-21,-2.3578961865962714e-24,2.998759823194063e-24,9.453354076196149e-10,2.9634077851765015e-20,8.036507435223738e-21,0.00400247640084053,-2.8640439346034655e-11,9.574259663289608e-10,6.477551573125428e-16,-1.1874396340617697e-24,-2.357908808370755e-24,-2.8640439346034642e-11,0.002002258792680496,-3.002726139468492e-18,6.371011256201642e-16,2.3436981646729417e-24,2.998557874609733e-24,9.574259663289606e-10,-3.0026996696888904e-18,0.002002258792680494,-1.575735530254462e-15,1.2892564773483566e-10,9.453354076196149e-10,6.477551573093116e-16,6.371011256229915e-16,-1.575735530254462e-15,0.00400839597627052,-0.00789364787976865,0.0005958115801973918,3.6099595535077356e-15,2.0505300451428562e-16,1.2564560916228934e-15,-1.395147640389041,0.0034055772636112647,1.6264970698278117e-16,1.337908095254836e-27,-1.5794461268135984e-25,1.422683991102519e-25,8.078602879431667e-18,1.6264970698278117e-16,0.003405577263618787,3.229202115522212e-27,-1.7510726802296572e-25,1.576627185275131e-25,1.4201990555791092e-17,1.2874209973206913e-27,3.229202115522212e-27,0.0026689865897558274,-7.1612844481196605e-19,-3.658295201065849e-18,8.239494382852424e-26,-1.5794461268136058e-25,-1.7510726802296577e-25,-7.1612844481196605e-19,0.0006687402254190569,-4.554904772812528e-21,6.423572985936875e-26,1.4221791201231848e-25,1.576627185275131e-25,-3.658295201065849e-18,-4.5549047728140686e-21,0.0006687402254190564,-6.081926059100342e-26,8.078602465841354e-18,1.420199060748988e-17,9.451184733271898e-26,6.423577916317533e-26,-6.081926059100342e-26,0.0026670833550102423
1656060248338470939,609,1656060248337295771,odom,base_link_33,-0.7638207064082962,-0.4711063196809846,1.2205948057841809e-15,-1.7411105529026499e-15,2.414188400838876e-15,0.9965029526780694,0.08355755683293564,0.0033422435810614146,1.0666225284591288e-11,2.37755344087509e-20,3.8720335046665786e-24,-1.7269967400562105e-24,-1.7748557648040662e-09,1.06662252846434e-11,0.003342243651691337,-3.7473594865531104e-20,1.7007577002958385e-25,9.62709174462771e-24,-1.2014804787825411e-08,2.37755344087509e-20,-3.747359809670537e-20,0.004001317754777188,2.505467677498499e-10,-1.2150466176450106e-08,3.2913006068137927e-16,4.3114732050853746e-24,1.6684459576142243e-25,2.505467677498498e-10,0.002001666225892773,-1.372981159459337e-18,3.608748631111646e-16,-1.7269967400562105e-24,9.627091744628462e-24,-1.2150466176450104e-08,-1.372981159459337e-18,0.002001666225892773,-7.958540083212297e-16,-1.7748557648040662e-09,-1.2014804787825413e-08,3.2913006068137927e-16,3.608748630982399e-16,-7.958540083212297e-16,0.004007234550198764,0.09237805178054259,-0.0021538410264696495,-1.9203388879063255e-15,1.0783095456825044e-15,1.7602689678232905e-16,-0.6785365150062717,0.0034052552404211056,1.0935278713192561e-16,-5.3768759299864165e-27,-1.6042003313349191e-27,-7.321834157759563e-28,9.44913852296893e-21,1.0935278711576974e-16,0.0034052552404279126,-7.289074764242149e-28,5.66576217856377e-28,7.03576772154526e-29,2.043525527427707e-18,-4.998222695480331e-27,-7.162857019406787e-28,0.0026682141085556826,-1.746733178637886e-20,5.838949309749287e-19,-4.6448130099413175e-26,-1.2003097108375831e-27,5.66570054880555e-28,-1.746733178637886e-20,0.0006685471069129786,1.7682994238148087e-23,2.1234129251718773e-27,-7.321826454032438e-28,7.035844758743036e-29,5.838949309749318e-19,1.7682994236607343e-23,0.0006685471069129784,-7.541901546852336e-26,9.44921607117601e-21,2.043525630825284e-18,-4.967930436719844e-26,5.35461184476639e-27,-7.541901546849985e-26,0.0026668592576759233
1656060248405321573,610,1656060248403965712,odom,base_link_33,-0.780980460182036,-0.47043813804157253,-7.917386364575396e-16,-2.083618464843498e-15,1.093694518265207e-15,0.99759948527825,0.06924786619507263,0.0033429838921643635,3.032227299480645e-11,2.979803450035776e-20,2.75452150473699e-24,-3.2340879798679782e-24,-2.6992016653952792e-09,3.032227299491233e-11,0.003342984140828289,-1.3265031123380946e-19,-4.350248136159161e-20,1.013110989777355e-17,-2.245946836272815e-08,2.9797207319745205e-20,-1.3265030477146092e-19,0.004002204857724881,4.296007216115335e-10,-2.2608727574297784e-08,1.6765683355511983e-16,2.75452150473699e-24,-4.3502487823940144e-20,4.296007216115335e-10,0.002002105636710452,7.577345589284149e-20,1.6421114389199324e-16,-3.234087979877006e-24,1.0131109690978397e-17,-2.2608727574297784e-08,7.577262871222894e-20,0.0020021056367104427,-4.856085954075734e-16,-2.69920166539528e-09,-2.2459468362728155e-08,1.6765683350337055e-16,1.6421114389199324e-16,-4.85608595381724e-16,0.004008122379455796,0.17249907904624706,0.0026736602295329703,1.2923689896027213e-15,-8.097436832551751e-17,1.1871893533457315e-16,-0.0644003888601219,0.0034051747691488973,9.062021348536755e-17,-5.09919689134862e-27,-5.779196908774624e-27,4.778260302467499e-27,2.7167033422284793e-21,9.062021348536755e-17,0.003405174769155209,-1.2211566812821263e-27,1.0577295050089628e-28,-6.962664911068119e-29,-3.6767027589414866e-17,-5.09919689134862e-27,-1.2148457940403582e-27,0.0026688053902384143,1.533353471025931e-19,-7.436113329875273e-18,3.660314600225495e-27,-5.77918458282298e-27,1.1209616369430845e-28,1.533353471025932e-19,0.0006686949251378686,1.978253461981942e-21,1.022473743483859e-26,4.778254139491677e-27,-6.962048613476731e-29,-7.436113329875271e-18,1.978253461981942e-21,0.0006686949251378683,-3.078534647974262e-26,2.7167162669255505e-21,-3.6767027612033086e-17,3.685558149192567e-27,1.0224737434850344e-26,-3.0785346479754376e-26,0.0026667687844686475
1656060248471534107,611,1656060248470626354,odom,base_link_33,-0.7913628715177765,-0.46936642755099456,-1.7625874718096846e-15,-8.97286384706183e-16,9.701844262398291e-16,0.9964106366781561,0.0846513030887985,0.0033425185082604893,3.9003598567445064e-11,1.3240279399527109e-20,2.32874754611238e-24,2.3656377451357947e-24,-3.4884732428294693e-09,3.900359856744589e-11,0.0033425187520941565,-1.630801218906695e-20,1.7498914312130346e-24,8.061832526130432e-24,-2.235294771080844e-08,1.3241054881351377e-20,-1.630811558664352e-20,0.004001646955988472,3.3222743986009653e-10,-2.2612803545467833e-08,1.6583086381815977e-16,2.3804463343969444e-24,1.7498914310204416e-24,3.3222743986009653e-10,0.0020018266848041773,5.338631626837843e-19,1.6071898494035005e-16,2.365637745569129e-24,8.061832526130432e-24,-2.261280354546783e-08,5.338623355031718e-19,0.0020018266848041487,-3.249023174338597e-16,-3.4884732428294677e-09,-2.2352947710808438e-08,1.6583086383108447e-16,1.6071898494035005e-16,-3.2490231742093503e-16,0.0040075641397595094,0.17241574832587503,0.003407507518005559,1.0130785099704553e-15,-6.968246689378951e-16,-1.5906934684564698e-15,0.06438293401970441,0.003405290933324031,1.9125973727172495e-16,9.693522803355793e-27,3.237283052812268e-27,2.143454190000579e-28,5.20635980643607e-22,1.9125973727010936e-16,0.00340529093333027,1.2195789594716843e-27,-4.167865329242928e-28,-4.0666127323944254e-27,-6.945590609137797e-17,9.66827925438872e-27,1.2329895948604415e-27,0.0026684334550311868,2.6319430661676883e-19,-1.3851204402342862e-17,1.3833464833955663e-26,3.237270726860624e-27,-4.167865329244765e-28,2.6319430661676575e-19,0.0006686019428826362,6.3242570944468005e-21,1.5493729346019737e-26,6.182360394973939e-28,-4.066612732394517e-27,-1.3851204402342859e-17,6.3242570944468005e-21,0.000668601942882636,-1.3930737646742023e-26,5.20635980643607e-22,-6.945590608491562e-17,1.3883951931889808e-26,1.630157221672561e-26,-1.3930737646742023e-26,0.0026668782205632327
1656060248539144338,612,1656060248537511826,odom,base_link_33,-0.7908127973605588,-0.47005767858172476,1.7227972520794665e-15,2.1045364935299048e-15,7.294965699227939e-16,0.9931774369979969,0.1166129436987592,0.0033538100320787637,4.778433032596134e-12,-3.332659796981431e-20,4.42055875086067e-24,-3.697577939596218e-24,-9.244607861279806e-10,4.778433032490255e-12,0.003353810085063418,-1.1448088750470524e-20,-1.013110445074139e-17,-5.206631027917172e-19,-1.0333771927166314e-08,-3.332639117466117e-20,-1.1448088800957622e-20,0.00401513653714788,1.495289200182257e-09,-1.0276622059300587e-08,1.630439038249598e-16,4.420558751239838e-24,-1.0131104450741388e-17,1.4952892001822567e-09,0.002008576847633446,2.621553368568404e-19,1.704033414653316e-16,-3.697577939596218e-24,-5.206631027917172e-19,-1.0276622059300587e-08,2.621487194119399e-19,0.002008576847633419,-1.5377726059982775e-16,-9.244607861279806e-10,-1.0333771927166314e-08,1.630439038265754e-16,1.704033414394822e-16,-1.5377726057397836e-16,0.0040210930747430875,0.07796612852780527,0.007475688092654309,9.52363188311267e-16,-2.307387505043382e-16,3.510241546584508e-16,-0.7683593657347956,0.0034111645090800016,1.3267961871298064e-16,1.2495556738700827e-27,3.6343678364249144e-28,-8.22076976152851e-28,-7.341610974994355e-21,1.3267961871500013e-16,0.0034111645090857757,2.4296915880807164e-28,5.0965563719040475e-28,9.458222995280216e-29,-6.945307586602697e-17,1.2495556738700827e-27,2.398137151871876e-28,0.0026774266636365772,2.0353856763528455e-19,-1.3853693983651219e-17,-5.412216898540318e-26,3.634429466183135e-28,5.601488981003715e-28,2.0353856763528455e-19,0.0006708502294604786,4.891700183858468e-21,-1.3808883262939544e-26,-8.22089302104495e-28,9.456990400115808e-29,-1.3853693983651219e-17,4.891700183860009e-21,0.0006708502294604789,7.758726647707305e-26,-7.341817770147493e-21,-6.94530756592318e-17,-4.765982044983265e-26,-1.3808883262845505e-26,7.75871678694599e-26,0.0026711889457480633
1656060248604631248,613,1656060248603956461,odom,base_link_33,-0.8017342900384392,-0.4692121667721949,1.0570049609887056e-14,5.069555374337328e-16,1.391625495195754e-15,0.998136924786955,0.06101376383112647,0.0033316929669065425,1.1778852825653602e-11,-8.36858383381828e-21,6.337144295292904e-24,-2.6691343084035438e-24,-1.3635010580582054e-09,1.177885282575948e-11,0.0033316931151734343,-2.4680682549566215e-20,-1.0131125557149534e-17,-5.0273695986131317e-23,-1.7270779445812567e-08,-8.368144394117861e-21,-2.4680682549566215e-20,0.003988686361017829,7.499534020946929e-10,-1.7301802503595086e-08,1.6359237702465286e-16,6.362993689435186e-24,-1.0131125505450746e-17,7.499534020946929e-10,0.0019953463785241485,8.292058047410694e-19,1.6209426229680268e-16,-2.6432849145982994e-24,-5.032539477441588e-23,-1.7301802503595086e-08,8.29205805548863e-19,0.0019953463785241433,-1.6211438062124649e-16,-1.3635010580582054e-09,-1.7270779445812567e-08,1.6359237702470334e-16,1.6209426232103648e-16,-1.6211438064871147e-16,0.003994584394919748,0.1320486693894054,0.005862397290172794,-4.0696612746415894e-15,-1.8962151559158493e-15,-1.1772673147653407e-16,-7.659530652670554e-05,0.0034048063176748723,4.6419881149763495e-17,-3.736045247126712e-26,2.675203760426134e-26,1.3503126146702682e-26,-2.9641116795295887e-21,4.641988125316107e-17,0.003404806317679772,1.1769804705897496e-27,4.30579837613485e-27,4.352207067675776e-28,-3.244669036482617e-17,-3.736045247126712e-26,1.1517369216226772e-27,0.0026597931119679897,9.148294579136226e-19,-6.287325697126923e-18,3.515860609932719e-27,2.6752025278309693e-26,4.2805548271677775e-27,9.148294579136272e-19,0.0006664418849504492,9.979726251064523e-21,7.226826520553682e-27,1.0271951878917418e-26,4.099771578005052e-28,-6.28732569712692e-18,9.979726251064523e-21,0.0006664418849504493,-6.463512063379306e-27,-2.964059980741304e-21,-3.2446690364018374e-17,3.515811306126143e-27,7.226826520553682e-27,-6.463512063379306e-27,0.002666868911682817
1656060248671753111,614,1656060248670654297,odom,base_link_33,-0.807463289849693,-0.46894521948343026,-3.2405176632333e-15,-1.4002712696713524e-15,1.231821571019361e-15,0.9979571061555065,0.06388751265879061,0.0033443615652264305,4.474216676829066e-12,1.9849422605463823e-20,-3.4773281690855374e-24,-4.427702652318593e-24,-6.468142572467196e-10,4.474216676882006e-12,0.00334436166066633,-1.8633503253772993e-20,-4.789321368551627e-24,-2.1019224968899703e-24,-1.3828420686305846e-08,1.9849009822951113e-20,-1.8633489521282355e-20,0.004003878401178635,1.1213643106037053e-09,-1.3792825160925739e-08,1.6333769882165443e-16,-3.4773281690855374e-24,-4.789321368936813e-24,1.1213643106037053e-09,0.0020029424516996,7.117355822229828e-19,1.6211506537002094e-16,-4.841292958595107e-24,-2.0889977998669775e-24,-1.379282516092574e-08,7.117355822221939e-19,0.002002942451699583,-1.6211023048815955e-16,-6.468142572467196e-10,-1.3828420686305848e-08,1.6333769879580504e-16,1.6211506537002094e-16,-1.6211023051400894e-16,0.004009782304918184,0.1046264430933661,0.008675845613709043,-2.662800535624399e-15,1.0506264433928467e-15,-1.794462297416568e-16,-3.324138143391553e-08,0.0034006783893344296,1.496163747466265e-16,9.289626019882635e-27,-1.7692299015960414e-26,-8.567161393835411e-27,-1.9618914422718816e-20,1.496163747207771e-16,0.0034006783893391415,5.869125134844328e-28,3.4208922917241874e-27,6.37222114573688e-28,-4.8529410353271e-17,9.289626019882635e-27,5.869125134844328e-28,0.0026699211930174566,4.594728395771212e-19,-1.0600256634296416e-17,-7.243567529498511e-24,-1.7692274364010106e-26,3.521866487592477e-27,4.594728395771229e-19,0.0006689738607192881,8.449160795066035e-21,2.4204764882644855e-24,-8.567161393835411e-27,6.372221145744227e-28,-1.060025663429642e-17,8.449160795069116e-21,0.0006689738607192881,-2.4204457804381458e-24,-1.9618914423507677e-20,-4.8529410353271e-17,-7.243567683572906e-24,2.4204764882644855e-24,-2.4204457804381458e-24,0.0026631161242515623
1656060248738710285,615,1656060248737843752,odom,base_link_33,-0.8083554563563666,-0.46878776640005526,-7.493463315133564e-16,-2.3536125515354104e-15,-2.160868157443788e-15,0.9981574732574193,0.06067667245625921,0.0033690828198196334,-6.603716672586835e-13,3.757565271646945e-20,5.445048775448109e-24,-4.638123243970244e-24,1.5227701405742338e-10,-6.603716671536316e-13,0.003369082857391135,3.059802561448449e-20,-3.9261883438867536e-24,5.308056479434866e-24,-8.668376364576135e-09,3.7575445921316314e-20,3.059802238331022e-20,0.004033375624281248,1.2007327296756923e-09,-8.583063252342704e-09,1.6292550722079381e-16,5.445048775062923e-24,-3.929419518154539e-24,1.2007327296756923e-09,0.0020176912448573387,9.652523403509387e-19,1.6108130641576959e-16,-4.418403393760846e-24,5.308056479627459e-24,-8.583063252342704e-09,9.652539947121638e-19,0.002017691244857328,-1.6311296955770683e-16,1.522770140574242e-10,-8.668376364576135e-09,1.629255072466432e-16,1.6108130644161898e-16,-1.631129696110212e-16,0.00403938979961003,0.06416195437850547,0.009626818613810428,2.149322386735264e-15,-1.3364716319500167e-15,8.085609437382877e-16,0.09575937704084936,0.0034203495145779116,1.1342051286067293e-16,-3.483609757455988e-27,-1.2668433613139836e-27,2.1741063702072114e-27,-2.2612273361059498e-21,1.1342051286067293e-16,0.0034203495145825914,1.1612032524853294e-27,-1.4245645302761993e-27,1.2735398174766076e-27,-4.086248175889972e-17,-3.496231531939524e-27,1.1612032524853294e-27,0.0026895860931957427,6.870196026871458e-19,-8.450372512559829e-18,-8.582806648804608e-27,-1.2668556872597502e-27,-1.4245645302761993e-27,6.87019602687145e-19,0.0006738900688353064,1.0071282076594864e-20,-6.55576995453987e-27,1.972157978464755e-27,1.2735274915249636e-27,-8.450372512559825e-18,1.0071282076594864e-20,0.0006738900688353056,1.7623139122649022e-26,-2.2613178089916108e-21,-4.086248181059851e-17,-6.967219514911976e-27,-6.55576995453987e-27,1.7623139122649022e-26,0.0026780118084424975
